0,14.3825,0.74149
1,14.4305,0.72595
2,14.4183,0.6008
3,14.4167,0.72885
4,14.381,0.73119
5,14.4474,0.64446
6,14.4699,0.6489
7,14.4228,0.74754
8,14.4186,0.60609
9,14.4383,0.68698
10,14.4443,0.80408
11,14.3894,0.71892
12,14.4353,0.59408
13,14.4124,0.76939
14,14.4249,0.69258
15,14.415,0.70283
16,14.4446,0.59095
17,14.4443,0.79694
18,14.4283,0.70209
19,14.4233,0.62087
20,14.3733,0.81718
21,14.4085,0.64958
22,14.4136,0.61783
23,14.4249,0.66929
24,14.4142,0.73413
25,14.4585,0.68578
26,14.4811,0.59819
27,14.4397,0.64948
28,14.4438,0.74959
29,14.4749,0.61089
30,14.4719,0.74812
31,14.4038,0.73615
32,14.4099,0.73559
33,14.405,0.66928
34,14.3847,0.78372
35,14.3764,0.74283
36,14.4416,0.75136
37,14.416,0.77259
38,14.3944,0.76821
39,14.4353,0.6537
40,14.4038,0.80553
41,14.4349,0.59356
42,14.4233,0.72942
43,14.4177,0.70765
44,14.3863,0.69888
45,14.4458,0.6732
46,14.4507,0.76205
47,14.4691,0.62787
48,14.4827,0.60445
49,14.3899,0.74958
50,14.3956,0.72673
51,14.4371,0.64788
52,14.4096,0.82772
53,14.3953,0.61295
54,14.3774,0.74594
55,14.3636,0.76042
56,14.4464,0.74351
57,14.431,0.5798
58,14.4268,0.67034
59,14.4518,0.80955
60,14.3983,0.6326
61,14.4427,0.6168
62,14.4035,0.70356
63,14.4689,0.73158
64,14.4472,0.59648
65,14.4275,0.80874
66,14.4464,0.7639
67,14.4585,0.75431
68,14.4694,0.62939
69,14.4352,0.79568
70,14.4419,0.77664
71,14.435,0.69202
72,14.4164,0.76927
73,14.351,0.82727
74,14.4327,0.71342
75,14.4185,0.70235
76,14.4091,0.79867
77,14.4382,0.83346
78,14.4363,0.71429
79,14.4597,0.79015
80,14.4194,0.73278
81,14.4594,0.60731
82,14.4314,0.74856
83,14.49,0.61618
84,14.4646,0.59422
85,14.4278,0.7524
86,14.4174,0.77514
87,14.4847,0.59935
88,14.4925,0.73746
89,14.4569,0.72122
90,14.4518,0.67622
91,14.4647,0.63393
92,14.4843,0.81162
93,14.396,0.74375
94,14.4877,0.68506
95,14.4377,0.70056
96,14.4244,0.78999
97,14.4611,0.67383
98,14.4744,0.68466
99,14.4566,0.75886
100,14.4885,0.68457
101,14.4799,0.70122
102,14.4422,0.72542
103,14.4605,0.60809
104,14.4729,0.72952
105,14.4925,0.72672
106,14.4082,0.73019
107,14.4396,0.64148
108,14.4218,0.75835
109,14.4685,0.5998
110,14.4582,0.57845
111,14.4017,0.79339
112,14.401,0.65604
113,14.4388,0.63349
114,14.4305,0.73511
115,14.4046,0.60169
116,14.4519,0.72246
117,14.401,0.74187
118,14.4911,0.6683
