0,14.5627,0.73384
1,14.5247,0.72962
2,14.5779,0.6623
3,14.5644,0.68603
4,14.5616,0.63669
5,14.548,0.68779
6,14.5726,0.71696
7,14.5483,0.65885
8,14.5769,0.73043
9,14.5763,0.64489
10,14.5791,0.75358
11,14.5649,0.68822
12,14.5927,0.75275
13,14.5688,0.67703
14,14.5693,0.73567
15,14.5654,0.68516
16,14.5662,0.67189
17,14.5673,0.73103
18,14.5721,0.62994
19,14.5621,0.76604
20,14.5776,0.63747
21,14.5651,0.75877
22,14.5671,0.68824
23,14.5663,0.71749
24,14.5451,0.70743
25,14.5643,0.70999
26,14.5707,0.76773
27,14.5502,0.72606
28,14.5657,0.62089
29,14.5526,0.76835
30,14.5413,0.64532
31,14.5387,0.74388
32,14.5324,0.67314
33,14.5491,0.82617
34,14.5499,0.69443
35,14.549,0.73671
36,14.5663,0.6392
37,14.5551,0.73458
38,14.5627,0.64978
39,14.5468,0.70879
40,14.5633,0.71405
41,14.5744,0.64934
42,14.5793,0.73317
43,14.5607,0.65154
44,14.5649,0.72761
45,14.5679,0.64517
46,14.5666,0.74126
47,14.5646,0.67897
48,14.5677,0.67621
49,14.5646,0.76862
50,14.5605,0.65019
51,14.5785,0.64874
52,14.5738,0.71816
53,14.5502,0.69634
54,14.564,0.68709
55,14.5573,0.72873
56,14.5699,0.59406
57,14.5335,0.73144
58,14.5513,0.63434
59,14.5596,0.7686
60,14.5682,0.63494
61,14.5623,0.72996
62,14.5627,0.64834
63,14.5282,0.79276
64,14.5604,0.65967
65,14.5529,0.76174
66,14.5843,0.65016
67,14.5463,0.82023
68,14.5591,0.61606
69,14.5603,0.75437
70,14.5699,0.65247
71,14.5605,0.77336
72,14.5777,0.67086
73,14.5785,0.75558
74,14.5668,0.69728
75,14.5557,0.6806
76,14.5444,0.70965
77,14.5455,0.7483
78,14.576,0.68251
79,14.5701,0.63347
80,14.5533,0.76173
81,14.5533,0.64153
82,14.5477,0.75447
83,14.5735,0.64001
84,14.5852,0.72234
85,14.5469,0.72824
86,14.5333,0.74456
87,14.5283,0.70138
88,14.5641,0.77492
89,14.5763,0.62919
90,14.5712,0.76016
91,14.546,0.65134
92,14.546,0.73076
93,14.5473,0.63099
94,14.5715,0.78266
95,14.5752,0.61962
96,14.5412,0.77114
97,14.5221,0.7478
98,14.5599,0.76096
99,14.574,0.64746
100,14.5785,0.72266
101,14.564,0.66025
102,14.5354,0.77953
103,14.5405,0.67675
104,14.5674,0.79179
105,14.5746,0.6399
106,14.5746,0.74906
107,14.5599,0.65477
108,14.5616,0.79334
109,14.5599,0.64385
110,14.5501,0.73302
111,14.569,0.65822
112,14.5616,0.68205
113,14.5726,0.72865
114,14.5632,0.71129
115,14.5169,0.7481
116,14.5337,0.6882
117,14.5388,0.71582
118,14.5487,0.71404
119,14.5577,0.70826
120,14.559,0.69257
121,14.5613,0.67096
122,14.5709,0.73033
123,14.5421,0.67096
124,14.5754,0.7606
125,14.5766,0.63459
126,14.569,0.74728
127,14.5732,0.64065
128,14.5513,0.75458
129,14.5548,0.67342
130,14.5649,0.72865
131,14.5759,0.64442
132,14.5779,0.765
133,14.5701,0.63955
134,14.5587,0.74635
135,14.5554,0.65928
136,14.5668,0.72932
137,14.5566,0.64142
138,14.5793,0.73047
139,14.5759,0.6533
140,14.5438,0.7618
141,14.5696,0.76526
142,14.5663,0.76605
143,14.5632,0.7561
144,14.584,0.60363
145,14.5593,0.75111
146,14.5568,0.62947
147,14.5396,0.74917
148,14.5205,0.65245
149,14.5537,0.75279
150,14.5613,0.6817
151,14.5641,0.70869
152,14.5771,0.70526
153,14.5704,0.64321
154,14.558,0.722
155,14.5537,0.67432
156,14.568,0.74789
157,14.5632,0.6447
158,14.5519,0.84859
159,14.5727,0.63326
160,14.5469,0.81507
161,14.5655,0.66659
162,14.5732,0.72745
163,14.5546,0.75847
164,14.5519,0.65504
165,14.5541,0.75106
166,14.558,0.70057
167,14.5582,0.70892
168,14.5419,0.70076
169,14.5607,0.75862
170,14.5765,0.65422
171,14.5757,0.79599
172,14.5463,0.64089
173,14.5333,0.75293
174,14.5391,0.66274
175,14.5452,0.69849
176,14.5346,0.78506
177,14.5533,0.65448
178,14.5571,0.82031
179,14.564,0.63407
180,14.5638,0.75313
181,14.5755,0.68185
182,14.5587,0.72809
183,14.5554,0.70394
184,14.5515,0.73247
185,14.5515,0.71416
186,14.578,0.68534
187,14.5807,0.72325
188,14.5757,0.65743
189,14.5613,0.7296
190,14.5529,0.76514
191,14.5505,0.64951
192,14.5604,0.70281
193,14.5587,0.69993
194,14.5674,0.69047
195,14.5666,0.76476
196,14.5571,0.65516
197,14.5632,0.79397
198,14.5643,0.65521
199,14.5518,0.74903
200,14.5613,0.6476
201,14.5676,0.76863
202,14.5754,0.66272
203,14.5568,0.73678
204,14.5444,0.66252
205,14.541,0.75979
206,14.5596,0.63378
207,14.553,0.75597
208,14.5598,0.6518
209,14.5449,0.79169
210,14.5596,0.65892
211,14.5462,0.74476
212,14.5635,0.64139
213,14.5701,0.78269
214,14.5502,0.67971
215,14.5501,0.77116
216,14.5657,0.66524
217,14.5554,0.77341
218,14.5794,0.62636
219,14.5804,0.67575
220,14.5769,0.65204
221,14.559,0.64429
222,14.5629,0.75648
223,14.5341,0.68338
224,14.5366,0.75984
225,14.5702,0.64213
226,14.569,0.72709
227,14.5508,0.67144
228,14.5546,0.76687
229,14.5437,0.68111
230,14.5524,0.70293
231,14.5657,0.68277
232,14.571,0.74127
233,14.5605,0.68891
234,14.5266,0.72913
235,14.5371,0.78148
236,14.5421,0.6715
237,14.533,0.77275
238,14.5602,0.64747
239,14.5433,0.81592
240,14.5685,0.6713
241,14.5657,0.74322
242,14.5688,0.65804
243,14.5515,0.74153
244,14.5573,0.64108
245,14.5673,0.74792
246,14.579,0.63117
247,14.5616,0.75439
248,14.5446,0.75218
249,14.5454,0.7567
250,14.5544,0.65597
251,14.5613,0.75219
252,14.5694,0.67178
253,14.5721,0.76227
254,14.5641,0.67475
255,14.5593,0.77218
256,14.5508,0.66028
257,14.5616,0.74789
258,14.5607,0.65292
259,14.5462,0.7579
260,14.5476,0.62661
261,14.5413,0.73574
262,14.5319,0.67397
263,14.5518,0.77967
264,14.5602,0.68849
265,14.5482,0.76777
266,14.5449,0.66077
267,14.531,0.77861
268,14.548,0.66957
269,14.5582,0.77737
270,14.5624,0.66529
271,14.5668,0.79289
272,14.5491,0.63884
273,14.5507,0.73807
274,14.5623,0.66496
275,14.5709,0.6517
276,14.5746,0.64396
277,14.5587,0.67655
278,14.5565,0.74501
279,14.553,0.66547
280,14.5544,0.71115
281,14.5433,0.82083
282,14.5646,0.68139
283,14.5676,0.76012
284,14.5638,0.63409
285,14.5568,0.77296
286,14.5644,0.66758
287,14.5521,0.7317
288,14.5333,0.7024
289,14.5371,0.70435
290,14.5308,0.75408
291,14.5494,0.65975
292,14.5627,0.7859
293,14.5498,0.70109
294,14.5357,0.75248
295,14.5454,0.70701
296,14.5557,0.67599
297,14.5488,0.75793
298,14.556,0.75674
299,14.5496,0.74063
300,14.5252,0.82888
301,14.5788,0.66575
302,14.5868,0.72224
303,14.5698,0.68411
304,14.5633,0.70367
305,14.551,0.76018
306,14.5557,0.62987
307,14.5602,0.78783
308,14.5505,0.64676
309,14.564,0.77026
310,14.5443,0.7212
311,14.5665,0.72718
312,14.5688,0.70186
313,14.5452,0.67492
314,14.5477,0.74099
315,14.5421,0.66819
316,14.553,0.7297
317,14.5577,0.63385
318,14.5452,0.7537
319,14.5498,0.66786
320,14.5349,0.75051
321,14.549,0.68175
322,14.5415,0.70996
323,14.5426,0.66593
324,14.5326,0.68635
325,14.5455,0.73741
326,14.559,0.7336
327,14.5568,0.64871
328,14.5494,0.77604
329,14.548,0.65531
330,14.5393,0.80135
331,14.5493,0.63958
332,14.5687,0.77286
333,14.5713,0.65012
334,14.5688,0.75864
335,14.5662,0.69355
336,14.559,0.67398
337,14.544,0.72966
338,14.5483,0.67527
339,14.5616,0.7781
340,14.5558,0.64345
341,14.5565,0.77172
342,14.5746,0.69999
343,14.5723,0.73739
344,14.5526,0.78309
